evaluation_cohort,comparison_id,challenger,reference,horizon_months,metric,source_id,site_id,cluster_id,shared_success_rows,positive_rows,negative_rows,challenger_metric,reference_metric,delta_challenger_minus_reference,challenger_better,status
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-DEER1,wqp::wqp:21FLPOLK_WQX-DEER1,12,2,10,0.16666666666666666,0.16666666666666666,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-DEESON1,wqp::wqp:21FLPOLK_WQX-DEESON1,12,8,4,0.9427083333333333,0.8477678571428571,0.09494047619047619,True,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-ELBERT1,wqp::wqp:21FLPOLK_WQX-ELBERT1,10,0,10,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-HAMILTON1,wqp::wqp:21FLPOLK_WQX-HAMILTON1,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-LTL HAMILTON1,wqp::wqp:21FLPOLK_WQX-LTL HAMILTON1,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-MDL HAMILTON1,wqp::wqp:21FLPOLK_WQX-MDL HAMILTON1,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLPOLK_WQX-THOMAS1,wqp::wqp:21FLPOLK_WQX-THOMAS1,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44599,wqp::wqp:21FLSJWM_WQX-44599,4,1,3,1.0,1.0,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21FLSJWM_WQX-499784,wqp::wqp:21FLSJWM_WQX-499784,18,18,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21SC60WQ_WQX-LCR-02,wqp::wqp:21SC60WQ_WQX-LCR-02,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21SC60WQ_WQX-RL-19154,wqp::wqp:21SC60WQ_WQX-RL-19154,7,6,1,0.976190476190476,1.0,-0.023809523809523947,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21SC60WQ_WQX-S-326,wqp::wqp:21SC60WQ_WQX-S-326,11,5,6,0.6844444444444443,0.8311111111111111,-0.14666666666666683,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21VASWCB-8-NAR048.61,wqp::wqp:21VASWCB-8-NAR048.61,2,0,2,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21VASWCB-8-NAR058.66,wqp::wqp:21VASWCB-8-NAR058.66,2,2,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:21VASWCB-8-PMC007.15,wqp::wqp:21VASWCB-8-PMC007.15,3,3,0,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:CHOCNATWQX-SAR-002,wqp::wqp:CHOCNATWQX-SAR-002,3,0,3,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:CHOCNATWQX-SAR-003,wqp::wqp:CHOCNATWQX-SAR-003,3,0,3,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:CHOCNATWQX-TW2-001,wqp::wqp:CHOCNATWQX-TW2-001,11,0,11,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:CHOCNATWQX-TW2-002,wqp::wqp:CHOCNATWQX-TW2-002,8,0,8,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:CHOCNATWQX-TW2-003,wqp::wqp:CHOCNATWQX-TW2-003,10,0,10,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-BUL0002,wqp::wqp:MDE_FIELDSERVICES_WQX-BUL0002,5,1,4,0.3333333333333333,1.0,-0.6666666666666667,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-CLV0002,wqp::wqp:MDE_FIELDSERVICES_WQX-CLV0002,5,1,4,0.3333333333333333,0.5,-0.16666666666666669,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-LLA894583,wqp::wqp:MDE_FIELDSERVICES_WQX-LLA894583,5,1,4,0.5,1.0,-0.5,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0039,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0039,5,1,4,0.2,0.3333333333333333,-0.1333333333333333,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0041,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0041,5,1,4,0.2,0.3333333333333333,-0.1333333333333333,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0046,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0046,5,1,4,0.3333333333333333,0.3333333333333333,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0048,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0048,5,1,4,0.5,0.5,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-01670144,wqp::wqp:USGS-01670144,5,3,2,1.0,1.0,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-01670209,wqp::wqp:USGS-01670209,5,4,1,1.0,1.0,0.0,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-016702576,wqp::wqp:USGS-016702576,5,0,5,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-383903118425301,wqp::wqp:USGS-383903118425301,24,10,14,0.5475330225330225,0.5013186813186813,0.046214341214341204,True,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-384200118431901,wqp::wqp:USGS-384200118431901,24,9,15,0.4098103163892638,0.4511904761904762,-0.0413801598012124,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:USGS-384506118433001,wqp::wqp:USGS-384506118433001,24,9,15,0.4232488271961956,0.42374677791344456,-0.0004979507172489517,False,estimated
fresh_primary,P1_vs_P0,P1,P0,2,pr_auc,wqp,wqp:WIDNR_WQX-10041501,wqp::wqp:WIDNR_WQX-10041501,1,0,1,,,,False,not_estimable_single_class
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21AWIC-129,wqp::wqp:21AWIC-129,5,1,4,0.18177311944058655,0.13400224750338813,0.04777087193719842,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-2,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-2,6,0,6,0.011368664225061593,0.0050266374858775635,0.00634202673918403,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-ALLEN-3,wqp::wqp:21FLCBA_WQX-WAL-ALLEN-3,6,0,6,0.00873067326873942,0.0029349488846913915,0.005795724384048028,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-1,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-1,9,0,9,0.007648750452472454,0.003577042145701729,0.004071708306770725,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-2,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-2,11,0,11,0.006716192623118921,0.0034252905336860373,0.003290902089432884,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPCREE-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPCREE-3,10,0,10,0.011030323347431769,0.005259605239959881,0.005770718107471888,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-1,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-1,18,0,18,0.005804395101095813,0.0026124053973667367,0.003191989703729076,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-2,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-2,19,0,19,0.005876101562164238,0.002654488724682548,0.00322161283748169,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-3,wqp::wqp:21FLCBA_WQX-WAL-DRAPER-3,19,0,19,0.005991417827358359,0.0027713913436426493,0.0032200264837157094,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-1,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-1,2,0,2,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-2,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-2,3,0,3,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-EASTERN-3,wqp::wqp:21FLCBA_WQX-WAL-EASTERN-3,3,0,3,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-1,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-1,22,0,22,0.00726539498229791,0.003588758202639047,0.003676636779658863,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-2,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-2,17,0,17,0.007047094725379215,0.0031995562166125644,0.003847538508766651,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-ERN NORTH-3,wqp::wqp:21FLCBA_WQX-WAL-ERN NORTH-3,12,0,12,0.0071668178613958815,0.0032273926548348052,0.003939425206561076,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-2,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-2,3,0,3,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-GRAYTON-3,wqp::wqp:21FLCBA_WQX-WAL-GRAYTON-3,2,0,2,0.007166817861395883,0.0035730751171512386,0.0035937427442446447,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-2,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-2,3,0,3,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-LITTLERE-3,wqp::wqp:21FLCBA_WQX-WAL-LITTLERE-3,4,0,4,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-1,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-1,12,0,12,0.049136948856789486,0.018459399542202482,0.030677549314587004,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-2,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-2,11,0,11,0.05520623667682389,0.019772672094273316,0.03543356458255057,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCBA_WQX-WAL-OYSTER-3,wqp::wqp:21FLCBA_WQX-WAL-OYSTER-3,10,0,10,0.04445983309079427,0.019886302732305995,0.024573530358488277,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCHCO_WQX-MC1991A01,wqp::wqp:21FLCHCO_WQX-MC1991A01,1,0,1,0.3259443312373312,0.07153867439080354,0.25440565684652766,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLCHCO_WQX-MC2048A03,wqp::wqp:21FLCHCO_WQX-MC2048A03,8,1,7,0.1110025527823235,0.11908626218520905,-0.008083709402885553,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND INLET,16,11,5,0.3887523549765137,0.34899580662272417,0.039756548353789556,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND MIDDLE,16,12,4,0.40664120085999655,0.3609297505399526,0.04571145032004398,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND OUTLET,16,14,2,0.4238989833551939,0.389994773606695,0.03390420974849889,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,wqp::wqp:21FLHESD_WQX-BEAUDETTE POND WEST,16,12,4,0.34001893946437123,0.29139781883746807,0.04862112062690316,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLLCPC_WQX-ECROOKEDNWSH,wqp::wqp:21FLLCPC_WQX-ECROOKEDNWSH,5,0,5,0.02165313892184928,0.014451145263293405,0.007201993658555875,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLLCPC_WQX-HARRISLKWSH,wqp::wqp:21FLLCPC_WQX-HARRISLKWSH,17,9,8,0.37833329775604346,0.3695198759130449,0.008813421842998548,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLLCPC_WQX-MINNEOLAWFP,wqp::wqp:21FLLCPC_WQX-MINNEOLAWFP,8,0,8,0.02496624441367789,0.03339961924184518,-0.008433374828167292,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLLCPC_WQX-WCROOKEDNSH,wqp::wqp:21FLLCPC_WQX-WCROOKEDNSH,5,0,5,0.033927904087254074,0.017693625949758224,0.01623427813749585,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-HARVEST LAKE,wqp::wqp:21FLMAIT_WQX-HARVEST LAKE,16,0,16,0.007166817861395883,0.0033192809726273562,0.003847536888768527,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-HUNGERFORD LAKE,wqp::wqp:21FLMAIT_WQX-HUNGERFORD LAKE,17,0,17,0.007294388253151447,0.0032628840780911275,0.004031504175060319,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE CATHERINE,wqp::wqp:21FLMAIT_WQX-LAKE CATHERINE,17,0,17,0.007166817861395883,0.0032580569851783712,0.0039087608762175124,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE CHARITY,wqp::wqp:21FLMAIT_WQX-LAKE CHARITY,17,0,17,0.007166817861395883,0.003330240454395222,0.0038365774070006613,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE DESTINY,wqp::wqp:21FLMAIT_WQX-LAKE DESTINY,17,0,17,0.007294388253151447,0.0037271005595373914,0.0035672876936140552,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE EULALIA,wqp::wqp:21FLMAIT_WQX-LAKE EULALIA,16,1,15,0.07012149373106166,0.06579902363081096,0.0043224701002507054,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE FAITH,wqp::wqp:21FLMAIT_WQX-LAKE FAITH,16,0,16,0.007166817861395883,0.003250266965554304,0.003916550895841579,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE GEM,wqp::wqp:21FLMAIT_WQX-LAKE GEM,17,3,14,0.15375844363211724,0.15813495949385864,-0.004376515861741398,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE HOPE,wqp::wqp:21FLMAIT_WQX-LAKE HOPE,17,0,17,0.007525384800454754,0.0052827180840170915,0.0022426667164376626,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE JACKSON,wqp::wqp:21FLMAIT_WQX-LAKE JACKSON,17,0,17,0.007166817861395883,0.003184551865146487,0.003982265996249396,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE LILY,wqp::wqp:21FLMAIT_WQX-LAKE LILY,17,1,16,0.062065041605715854,0.06163180098580122,0.0004332406199146349,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,wqp::wqp:21FLMAIT_WQX-LAKE LOCH LOMOND,16,0,16,0.007761340616010715,0.0035637282971265937,0.004197612318884121,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVE,wqp::wqp:21FLMAIT_WQX-LAKE LOVE,1,0,1,0.014510485275388611,0.0031327487648791868,0.011377736510509424,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE LOVELY,wqp::wqp:21FLMAIT_WQX-LAKE LOVELY,1,0,1,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE LUCIEN,wqp::wqp:21FLMAIT_WQX-LAKE LUCIEN,17,0,17,0.007166817861395883,0.0031477531163452647,0.0040190647450506186,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE MAITLAND,wqp::wqp:21FLMAIT_WQX-LAKE MAITLAND,17,2,15,0.10489456837521012,0.10604922811650297,-0.0011546597412928489,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE MINNEHAHA,wqp::wqp:21FLMAIT_WQX-LAKE MINNEHAHA,17,0,17,0.007166817861395883,0.003914392511477212,0.003252425349918671,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE NINA,wqp::wqp:21FLMAIT_WQX-LAKE NINA,17,1,16,0.056462673554420216,0.04995022900407836,0.006512444550341855,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE SHADOW,wqp::wqp:21FLMAIT_WQX-LAKE SHADOW,17,0,17,0.007166817861395883,0.0032514826808776715,0.003915335180518212,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE SYBELIA,wqp::wqp:21FLMAIT_WQX-LAKE SYBELIA,17,0,17,0.007166817861395883,0.0031477531163452647,0.0040190647450506186,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-LAKE WAUMPI,wqp::wqp:21FLMAIT_WQX-LAKE WAUMPI,16,1,15,0.0628617945642187,0.04710385919957634,0.01575793536464236,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLMAIT_WQX-PARK LAKE,wqp::wqp:21FLMAIT_WQX-PARK LAKE,17,0,17,0.007166817861395883,0.0038073075251549653,0.003359510336240918,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLORL_WQX-ORLANDO EAST,wqp::wqp:21FLORL_WQX-ORLANDO EAST,1,1,0,0.4126957708298169,0.3271971495574052,0.0854986212724117,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLORL_WQX-ORLANDO WEST,wqp::wqp:21FLORL_WQX-ORLANDO WEST,1,1,0,0.5916280107918507,0.5444465098541739,0.04718150093767681,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLPOLK_WQX-DEER1,wqp::wqp:21FLPOLK_WQX-DEER1,11,1,10,0.08871049995740382,0.08926761352603249,-0.0005571135686286699,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLPOLK_WQX-DEESON1,wqp::wqp:21FLPOLK_WQX-DEESON1,12,9,3,0.44831950563243644,0.46758311970339755,-0.01926361407096111,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLPOLK_WQX-ELBERT1,wqp::wqp:21FLPOLK_WQX-ELBERT1,9,0,9,0.007166817861395883,0.003322609438308822,0.003844208423087061,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLPOLK_WQX-THOMAS1,wqp::wqp:21FLPOLK_WQX-THOMAS1,1,0,1,0.007166817861395883,0.004435996714964212,0.002730821146431671,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLSJWM_WQX-44599,wqp::wqp:21FLSJWM_WQX-44599,3,0,3,0.0692648194904061,0.029147768168480203,0.04011705132192589,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21FLSJWM_WQX-499784,wqp::wqp:21FLSJWM_WQX-499784,18,17,1,0.37747445481821645,0.44119453265230635,-0.0637200778340899,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21SC60WQ_WQX-LCR-02,wqp::wqp:21SC60WQ_WQX-LCR-02,1,0,1,0.007166817861395883,0.017821526223709482,-0.010654708362313598,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21SC60WQ_WQX-RL-19154,wqp::wqp:21SC60WQ_WQX-RL-19154,7,6,1,0.46130391949829663,0.4822605956560951,-0.02095667615779845,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21SC60WQ_WQX-S-326,wqp::wqp:21SC60WQ_WQX-S-326,11,5,6,0.30643891008439705,0.29459172598236677,0.011847184102030284,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21VASWCB-8-NAR048.61,wqp::wqp:21VASWCB-8-NAR048.61,1,0,1,0.007166817861395883,0.0031327487648791868,0.004034069096516697,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21VASWCB-8-NAR058.66,wqp::wqp:21VASWCB-8-NAR058.66,1,1,0,0.8378526972288168,0.8911908215904879,-0.05333812436167107,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:21VASWCB-8-PMC007.15,wqp::wqp:21VASWCB-8-PMC007.15,3,3,0,0.8919017981525444,0.9192216047896035,-0.02731980663705902,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:CHOCNATWQX-SAR-002,wqp::wqp:CHOCNATWQX-SAR-002,2,0,2,0.05079555325905672,0.09305803410063339,-0.04226248084157667,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:CHOCNATWQX-SAR-003,wqp::wqp:CHOCNATWQX-SAR-003,2,0,2,0.05598022913864429,0.10950861586633048,-0.05352838672768619,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:CHOCNATWQX-TW2-001,wqp::wqp:CHOCNATWQX-TW2-001,10,0,10,0.027561750937530057,0.036044170484476334,-0.008482419546946278,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:CHOCNATWQX-TW2-002,wqp::wqp:CHOCNATWQX-TW2-002,8,0,8,0.011819916056041165,0.00436243015011869,0.007457485905922475,False,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:CHOCNATWQX-TW2-003,wqp::wqp:CHOCNATWQX-TW2-003,9,0,9,0.012914626508348695,0.02359521217483844,-0.010680585666489745,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-BUL0002,wqp::wqp:MDE_FIELDSERVICES_WQX-BUL0002,5,1,4,0.16795794687136312,0.18891648251584456,-0.02095853564448144,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-CLV0002,wqp::wqp:MDE_FIELDSERVICES_WQX-CLV0002,5,1,4,0.16799598235848845,0.1861921968229442,-0.01819621446445574,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-LLA894583,wqp::wqp:MDE_FIELDSERVICES_WQX-LLA894583,5,1,4,0.16810656059308532,0.18139899959584097,-0.013292439002755646,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0039,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0039,5,1,4,0.17585134787617213,0.18878067823119177,-0.012929330355019641,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0041,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0041,5,1,4,0.17233095058841177,0.19488622726672325,-0.022555276678311476,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0046,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0046,5,1,4,0.17030122759306748,0.18049301962248332,-0.010191792029415836,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:MDE_FIELDSERVICES_WQX-MIE0048,wqp::wqp:MDE_FIELDSERVICES_WQX-MIE0048,5,1,4,0.15591508776117396,0.18056847947359272,-0.02465339171241876,True,estimated
fresh_primary,P1_vs_P0,P1,P0,3,brier,wqp,wqp:USGS-01670144,wqp::wqp:USGS-01670144,5,2,3,0.33525180553512535,0.33620448613867693,-0.0009526806035515811,True,estimated
